,20130801,20130703,20130605,20130507,20130409,20130311,20130208,20130110,20121211,20121112,20121011,20120913,20120815,20120718,20120619,20120521,20120423,20120323,20120224,20120126,20111227,20111128,20111028,20110930,20110901,20110804,20110707,20110608,20110510,20110411,20110314,20110211,20110113,20101215,20101116,20101019,20100921,20100823,20100726,20100625,20100527,20100429,20100331,20100303,20100202,20100104,20091203,20091104,20091007,20090909,20090811,20090714,20090615,20090515,20090417,20090319,20090219,20090121,20081219,20081120,20081023,20080925,20080827,20080730,20080701,20080603,20080505,20080407,20080307,20080207,20080109,20071210,20071109,20071012,20070914,20070816,20070719,20070620,20070522,20070424,20070326,20070226,20070126,20061226,20061127,20061027,20060929,20060831,20060803,20060706,20060607,20060509,20060410,20060313,20060210,20060112,20051213,20051114,20051017,20050919,20050819,20050722,20050623,20050525,20050427,20050330,20050301,20050131,20041231,20041202,20041103,20041006,20040908,20040810,20040713,20040614,20040513,20040415,20040317,20040218,20040120,20031218,20031119,20031022,20030924,20030826,20030729,20030630,20030602,20030502,20030403,20030306,20030205,20030107,20021206,20021107,20021010,20020912,20020814,20020717,20020618,20020520,20020422,20020322,20020222,20020124,20011224,20011126,20011026,20010928,20010824,20010727,20010628,20010531,20010502,20010403,20010306,20010205,20010105,20001206,20001107,20001010,20000912,20000814,20000717,20000616,20000518,20000419,20000322,20000223,20000125,19991227,19991126,19991028,19990930,19990901,19990804,19990707,19990608,19990510,19990412,19990312,19990211,19990113,19981214,19981113,19981016,19980918,19980820,19980723,19980624,19980527,19980428,19980330,19980302,19980130,
hnz,null,null,72.46,72.43,72.29,72.0049,60.4972,57.9852,57.9653,56.5896,55.9597,54.8771,54.1504,53.614,52.9496,52.341,50.9885,51.3073,51.475,50.1156,51.8867,48.0292,51.0649,48.5225,49.4483,48.2079,50.9331,49.2796,47.8732,45.6751,45.8655,44.1213,44.8412,45.7149,43.7758,44.6997,43.785,42.7941,41.4259,40.6014,40.3119,41.2181,40.9131,41.1016,39.1719,38.3271,38.3175,35.2535,34.8221,34.5167,33.48,31.5372,31.0809,30.4264,29.6771,28.4323,28.0921,30.6522,32.7444,33.829,35.3354,42.7155,42.4016,41.7673,39.5721,41.171,39.3087,39.9708,35.7781,34.1448,37.8219,39.1148,36.6157,37.21,37.1555,35.2582,37.4784,37.4888,37.6649,38.1373,37.6569,37.516,36.8882,35.8393,34.8943,32.9623,33.1989,33.3483,32.973,32.6915,32.6244,32.6631,29.4302,29.3835,26.9221,26.1144,26.3281,26.9381,28.1809,27.139,27.3129,27.7135,26.9878,28.1521,27.0275,27.1325,27.9766,28.0063,28.8469,28.0212,27.1351,26.7512,27.9515,26.4788,28.3398,27.4072,27.0508,26.6654,27.2166,26.242,25.4046,25.7304,25.8809,25.236,24.541,23.1042,24.3838,23.353,23.6091,20.9506,21.0846,20.9406,22.4783,23.8762,21.0447,19.9999,19.8392,22.1485,23.5909,22.7841,24.2043,25.6203,26.0801,24.9909,24.2089,24.2689,24.3288,23.2008,24.9513,24.9513,26.6174,25.0309,24.2083,25.1993,22.8709,22.9932,23.4783,24.6825,24.9533,25.5961,24.0652,22.6372,20.8368,22.9894,23.447,23.3807,21.247,22.0142,19.0405,18.8337,21.1214,22.4343,23.1251,26.2099,23.5697,25.2801,25.2474,26.4015,26.6498,27.293,24.0827,27.7758,29.5523,27.91,28.8333,31.9375,31.9695,28.7693,28.092,29.9153,30.0796,28.1975,27.934,30.6694,29.6163,29.6844,
hog,57.33,54.57,53.68,55.1702,51.2452,54.4928,52.2849,50.6079,46.2902,44.9252,41.859,44.9877,40.6022,42.8787,49.0282,44.4971,49.6344,48.0628,46.4224,43.8956,38.1688,35.0357,38.909,34.7137,37.4815,40.0872,41.6137,35.498,36.4338,38.2362,39.1664,40.2442,35.5653,32.3481,29.948,30.5167,27.3749,24.4453,27.1251,22.9565,29.4957,32.9804,27.1024,23.9814,22.3205,24.4944,28.0229,24.0142,20.9839,23.6504,21.9003,15.4674,15.4011,16.1739,17.1336,13.0313,10.9338,12.0691,15.2701,12.1711,20.3978,35.8139,35.1166,34.6186,32.4181,36.3482,35.118,35.4234,31.9116,33.4179,35.8145,43.5477,42.8838,44.7691,41.1558,47.9183,53.1156,53.5289,55.0251,57.0569,53.51,60.6287,61.9819,61.3708,64.9732,59.1678,54.8682,51.3989,49.1001,47.5819,41.7264,43.4106,45.5704,43.7994,44.4036,45.3592,44.4828,45.5552,42.0806,44.1194,43.6919,45.5302,44.0339,41.8456,39.4337,48.7488,52.6398,50.6496,51.9509,49.2294,50.5025,51.1391,53.2349,49.3707,51.0994,50.6333,44.8605,50.3338,43.9808,44.2273,39.1255,39.4042,38.5773,40.0529,40.8202,41.4597,38.5447,33.9193,35.7745,36.9445,33.0388,31.1156,34.101,40.3242,39.5379,44.3279,39.1262,40.9788,37.6535,41.3986,44.2873,46.1205,46.9932,45.1135,42.9247,46.1033,45.4156,41.9027,39.8155,33.2774,40.7937,43.3904,41.3381,38.9256,38.708,31.1823,38.4854,37.2723,32.5285,40.1326,41.4954,40.1326,41.4954,37.7139,35.725,31.1288,34.2396,33.0955,32.1518,27.9582,32.1311,26.4727,25.4342,24.2876,20.9019,22.8093,22.1594,25.0757,23.7275,23.8316,23.7275,24.5601,20.8245,19.0857,17.0142,15.223,14.9612,13.3528,15.2276,16.6013,15.3562,14.0956,14.4314,13.424,12.2697,10.4808,
hon,83.77,77.35,77.47,75.8088,73.2619,72.9834,69.5118,66.1391,61.3223,59.8279,59.5921,58.7867,56.9965,54.9568,54.8592,54.0589,57.2085,58.0327,57.2085,56.6572,52.9186,48.9776,51.5247,42.127,45.687,48.0642,57.3465,53.7362,58.4114,55.1238,52.6392,53.8365,51.2818,48.8022,44.7542,43.2142,41.5061,38.0527,40.2642,38.1051,39.9955,43.7054,42.0025,37.4644,36.0128,36.1772,36.4421,32.8642,33.2086,34.3868,32.1567,27.7362,31.5278,28.461,28.0605,25.5152,27.1883,28.229,29.4893,21.2136,24.3757,37.0389,42.664,45.0186,43.0322,50.6654,52.3076,50.779,49.2505,50.0422,49.0711,50.3258,50.0714,52.1848,47.9751,46.204,52.5511,49.3657,49.6127,43.666,40.3926,40.5367,37.2049,37.5761,36.0829,35.9359,34.719,32.4363,31.9936,33.1282,33.1365,35.8671,35.1866,35.0207,32.4379,30.9027,29.6728,29.6862,29.5466,32.132,31.4425,31.5906,30.8641,30.26,29.3329,29.6819,30.8182,28.8795,28.4677,29.3316,28.1092,29.3219,29.4584,27.799,28.6377,28.3022,26.3282,27.5036,25.534,28.7903,29.0132,24.4937,22.8977,22.5721,21.473,22.6349,22.4703,20.9416,20.7856,18.1298,17.4873,17.2783,18.7584,19.6491,18.2363,20.626,14.6241,21.7228,22.7164,25.1774,28.0093,29.6449,28.4554,29.3824,25.8104,22.4826,24.2063,24.4536,21.3774,19.0683,28.6546,27.4209,29.9277,36.0459,36.0459,29.5223,34.2768,35.0227,34.8318,38.6424,38.5017,27.0236,26.7456,25.5619,27.1991,37.0222,39.3871,39.8425,35.8104,34.2657,33.4044,39.8181,42.5265,40.3352,42.6761,44.2967,45.8381,44.3152,45.1197,45.8452,36.755,32.7292,30.4172,30.146,28.8974,29.1509,27.1103,25.9514,27.3734,32.4931,30.0993,28.9945,30.7003,29.557,29.6841,27.7781,
hot,66.78,62.51,66.87,65.88,62.38,62.56,62.17,59.59,53.3059,50.688,54.9274,56.8518,52.2314,49.1348,50.5707,49.7111,55.3572,56.0606,53.0226,53.7455,47.4937,43.5398,50.993,38.745,42.9018,47.1359,56.0488,55.6138,56.4065,54.5311,55.6525,60.8629,58.3302,57.1508,53.1266,52.0589,50.9238,45.7872,45.7968,42.5167,43.8249,52.3859,45.2678,37.2742,33.3785,35.5813,31.0652,28.195,31.1992,27.2478,26.6547,19.6227,23.2008,18.9816,16.2741,12.7437,11.5095,15.6618,15.8159,11.2388,16.3144,27.6256,32.0758,32.5199,35.9641,42.2542,49.1697,47.7739,43.4052,41.2934,34.8946,47.7407,45.3954,53.3907,49.3842,47.6164,65.6502,62.6564,61.2172,61.617,57.9658,60.622,54.6167,54.7607,57.3549,53.4283,50.3223,46.9604,47.4369,54.4871,53.6754,54.7519,50.2958,46.0192,43.3547,46.2982,45.4131,41.4884,40.1898,40.7285,42.2868,44.2877,41.5943,38.4679,40.0455,40.6323,40.0648,40.7574,40.9209,36.7557,33.4466,33.2543,31.1187,28.9063,30.9552,30.1857,26.9343,27.6847,25.9628,26.79,25.376,23.2212,23.0481,24.3081,24.4718,22.6248,21.8168,19.4697,19.5755,17.6901,16.7377,15.5354,15.5545,16.1701,16.4299,16.6512,13.1391,16.478,16.478,20.3643,23.3078,24.2409,25.2798,25.7127,22.9904,20.8452,19.2292,17.4111,15.3045,14.3742,23.5772,23.3848,24.135,24.4813,24.2313,22.2689,22.3074,24.9334,25.3279,21.3839,19.6428,19.8449,21.3455,21.9034,20.6528,20.7779,17.6997,17.3437,17.2956,15.3525,15.266,13.8086,14.1972,13.1814,14.1261,14.9004,16.4588,18.575,19.3062,21.7591,19.614,19.9795,17.4303,15.4584,13.447,14.7465,11.6414,16.9013,23.3656,24.9142,25.2798,25.3471,25.9531,28.3483,29.9741,28.281,
hp,64.75,63.85,62.85,62.3899,61.4023,63.986,64.1677,58.1759,55.3791,45.825,47.9617,48.1605,47.7729,43.8454,44.7782,43.1209,50.2698,54.3029,62.369,62.5626,58.2769,52.0019,55.0946,41.7114,56.4488,61.8849,68.2027,60.8879,58.5991,68.1453,60.3446,58.3328,49.2595,46.9246,44.2744,42.3054,38.6848,36.8746,40.3364,38.4601,34.1867,42.5476,36.8674,40.2225,42.1719,39.8889,36.7633,38.6345,39.388,34.9746,33.3683,28.8443,33.251,29.9191,31.2006,23.3273,22.02,21.0071,19.8877,21.6399,28.2847,46.921,56.7347,55.1772,70.1267,61.3706,52.8833,48.8773,42.9216,37.6628,37.1009,35.4343,30.7185,31.8118,31.5506,28.174,34.0562,34.4909,32.3655,30.5345,29.7627,26.772,25.0036,23.8093,24.7629,23.9678,21.8719,23.4102,25.5276,28.8385,30.1581,36.9142,33.5061,29.5275,34.3243,33.1082,31.0494,25.9982,25.0986,28.9328,25.8062,23.9181,21.4117,18.8289,19.0108,18.0579,19.0775,17.6966,16.1419,14.8106,13.3442,13.7803,12.491,11.6599,12.3686,11.7639,11.9009,13.2994,13.4783,14.1047,13.0382,12.4933,11.6714,12.3606,12.5713,13.5546,12.4104,13.9372,14.4181,11.9941,12.0872,12.3852,11.8361,12.5417,12.7181,13.5736,11.1393,11.9126,12.1487,11.3703,12.5654,13.4531,13.9405,13.4633,10.6854,9.90352,10.7773,9.50235,10.3096,8.5461,10.7165,10.8755,10.9262,13.6155,16.0409,15.0615,19.249,16.217,13.7857,10.7271,10.4077,11.7532,12.7624,11.7936,11.2882,11.9595,12.1475,10.0482,8.79217,8.12229,7.7647,6.67931,8.18215,8.05554,8.45183,9.15781,8.55393,8.13869,8.49081,8.30081,7.3899,6.91624,5.61116,6.14582,5.77304,6.99033,6.86738,7.03183,6.72267,7.53612,8.0702,8.10952,9.96911,10.5411,9.52132,8.70222,
hpq,25.79,24.89,24.4064,20.6088,21.8514,20.6783,16.2508,15.8164,14.1268,13.357,13.9148,17.643,18.7329,18.2862,20.5586,20.6687,23.42,22.2905,25.9358,27.0789,24.6582,24.8582,26.5129,22.5436,24.9263,32.0902,34.6019,33.3748,38.9499,38.5991,39.168,45.7929,43.0296,39.2254,39.9168,40.4174,37.3571,37.7032,43.4529,43.1513,43.6333,49.505,49.7685,48.0201,45.5209,48.2268,46.1798,44.9885,43.891,42.4102,40.6029,34.5443,34.9376,32.8071,34.0966,27.5744,30.5484,31.8434,32.8868,30.4619,32.7393,43.3736,43.2871,41.2828,40.3642,43.1403,44.5391,43.0291,43.7517,38.5636,39.8768,48.1722,45.4016,47.4792,44.783,42.6263,43.8062,42.405,41.5763,38.3186,37.2144,37.5718,38.3432,37.2595,36.1028,35.6537,33.454,32.7398,29.6762,29.8042,28.2744,30.1624,30.3539,30.0164,28.7426,28.2968,26.9775,25.5351,24.9997,25.7348,24.1225,21.9419,22.1229,20.2982,18.2603,19.3874,18.6361,17.4416,18.9773,18.2513,17.3387,16.9093,15.8644,17.8508,18.0022,19.0622,17.6786,19.569,19.3471,20.905,22.709,19.4989,19.0854,18.8298,17.7813,16.9381,18.7636,18.5793,17.3107,14.3906,14.1633,13.3255,15.2217,17.1092,15.5199,14.8531,9.66531,12.1392,11.4935,12.6127,15.2644,16.5823,15.8967,15.811,16.4996,19.0774,17.9165,17.8057,15.1782,13.7752,20.4858,20.3165,22.6867,24.3413,24.6451,24.0965,26.3844,29.7087,29.3553,27.0732,38.5656,38.1459,46.5187,46.9378,56.1326,48.8598,43.6518,46.0186,47.5124,42.1092,37.3843,37.2616,32.2788,23.34,29.4647,34.9545,36.0089,33.1167,30.7691,26.3575,21.8799,22.6535,24.0132,22.5943,21.4096,21.3899,17.242,16.7787,18.2127,18.1505,19.5812,20.9358,24.0568,20.5669,21.8664,19.7687,
hrb,31.66,27.73,28.5109,28.2825,28.1435,26.8198,23.7336,19.2373,18.2414,17.3221,16.4253,16.0939,15.61,16.0049,15.013,13.8049,15.83,16.0107,15.3583,15.9309,15.0767,13.7014,14.2479,12.5341,13.8944,12.9602,14.9935,14.4989,14.3806,15.7506,14.2354,11.8264,11.3505,11.7366,11.2433,9.71695,11.7846,11.8362,13.4494,13.2302,13.9535,15.9766,15.473,14.5771,18.5613,19.6025,17.593,15.7312,15.6885,14.2708,14.5229,13.9474,13.2534,11.7048,13.7591,16.2241,17.3331,16.9006,18.3312,13.5524,14.0228,19.2226,20.4242,20.0223,17.3155,18.9483,18.0025,17.5704,14.2683,15.1083,13.7414,15.8928,15.5223,17.9072,15.9158,14.4715,18.0435,18.5458,18.6829,17.8982,16.9391,17.9433,19.3374,18.0457,18.7583,16.9726,16.9882,16.3281,17.7056,18.5306,17.406,17.8859,17.2977,17.5299,18.4468,19.7474,18.7623,18.6443,17.9016,18.7974,21.332,22.0521,22.0978,19.0627,18.9717,18.8275,20.0223,18.0767,18.6283,18.2198,18.3514,18.4266,18.2273,18.25,17.797,17.651,16.9991,17.5955,19.3775,22.453,21.387,19.4259,17.7598,17.6488,15.6138,15.1855,16.3233,15.7231,15.2188,13.8436,15.3471,14.5218,13.7917,15.3322,14.0598,14.899,13.6093,18.4921,17.4323,16.9616,16.4004,16.8643,15.0606,16.0887,17.59,16.6659,15.2456,13.3777,12.0955,13.5568,13.6435,12.7072,11.3785,10.5257,9.57609,8.75072,9.02693,7.62392,7.17037,6.63148,5.97498,6.12729,6.25859,5.7291,5.75167,5.08848,5.44443,7.43424,7.72514,6.87296,7.51425,7.42874,7.63987,6.70486,7.04487,9.02087,9.25239,8.49192,8.28068,7.8503,8.3648,8.39675,7.03661,7.44482,6.88102,7.55795,7.27685,7.11053,7.12992,7.08859,6.98445,7.17997,7.33302,7.73456,7.70187,6.96445,
hrl,42.7,38.6996,39.4963,41.259,39.9967,38.1619,35.2859,34.1445,30.5623,29.2202,28.6501,28.5127,27.8942,27.8661,29.4777,28.6182,27.827,28.1944,27.6796,28.826,28.4075,28.1272,28.8908,26.0014,26.598,26.9348,29.1585,27.2325,27.9512,26.432,26.3653,24.1571,23.9789,24.3062,21.7865,21.103,20.9755,20.6637,20.1395,19.7211,18.8374,18.7434,19.7205,19.2575,18.2708,17.9209,17.7767,17.2977,16.264,17.2773,17.7816,15.9857,16.11,14.909,14.679,14.1692,14.407,14.1417,14.0181,12.7454,13.1545,15.7864,16.2203,16.5141,15.4249,16.9944,18.0331,19.1446,18.048,17.1572,17.5312,17.91,15.6689,16.0394,15.751,15.0811,16.2568,16.549,17.4327,16.8981,16.4875,16.4214,16.659,16.6054,16.5835,15.7549,15.8286,15.9465,16.3962,16.0468,15.577,14.7375,14.7721,14.7287,14.7678,14.3392,13.9552,15.0983,13.8902,13.611,13.0181,12.8591,12.9411,14.1175,13.1634,13.0633,13.3784,13.1528,12.9787,13.0211,11.9608,11.2766,11.8509,11.8045,12.9598,12.8966,12.6232,12.5222,11.6865,11.7158,10.621,10.788,11.2887,9.91991,9.61901,8.90433,9.56083,9.96947,9.7213,9.37796,8.99218,8.48575,9.30509,9.73446,9.22212,9.591,9.14404,8.91952,9.01341,8.85828,9.75276,10.0169,11.045,11.1223,10.6283,10.5554,10.9924,10.0848,9.17718,9.54896,10.0029,10.1033,9.72501,9.1447,8.04414,7.66727,8.54352,7.76683,7.08466,7.03316,6.95787,6.70006,6.16011,6.57788,6.6408,7.40132,6.49184,6.32327,5.8722,6.92109,7.54301,8.00752,8.39576,8.37246,8.24523,7.7617,7.42322,7.49987,7.69247,7.42668,6.68613,7.03309,6.97366,6.23415,5.86418,6.20936,5.90684,5.05298,5.45525,6.71327,6.40928,6.3734,6.2091,6.82463,6.97875,6.43745,
hrs,57.36,49.05,50.03,46.3429,44.3474,45.0523,45.9904,49.5268,48.2757,47.3548,50.1789,47.6382,44.2465,39.1859,40.6207,37.0375,42.0662,42.1816,41.024,37.226,35.1457,32.6169,36.6508,33.0132,38.0758,36.2605,42.5908,43.1833,45.8047,47.5452,41.8278,45.797,45.0898,42.912,42.4174,40.2146,42.2231,39.7808,42.155,42.3298,42.2378,46.1745,43.3538,41.4091,40.7529,43.4782,41.2633,39.2571,33.9055,32.1277,28.6698,25.0016,27.1556,26.1375,23.9298,28.1258,34.9296,34.1796,31.0195,24.91,27.708,40.0003,43.4593,42.7587,41.6409,46.5707,43.6646,42.6577,39.5453,44.2735,46.8627,53.0037,52.511,49.5555,47.8915,45.4859,47.567,45.8988,40.7783,42.1131,41.4622,41.5813,39.2877,37.4462,36.1966,35.9866,36.7901,35.8637,36.5098,34.3098,33.7209,38.3919,38.2694,35.6408,38.7501,37.9352,35.0829,34.979,30.8954,32.8396,29.9783,25.8383,26.5851,24.4968,24.7641,26.1858,27.0573,25.6745,25.0235,27.1503,25.0555,22.8841,19.732,18.5002,19.3255,18.621,17.1902,19.3113,18.0539,19.7194,17.4384,15.2536,14.7004,14.2886,14.1486,13.0946,12.7956,12.1977,12.106,10.8931,11.0124,12.2566,12.1535,11.1463,10.1114,10.8261,12.668,13.2016,12.5766,14.5479,14.9579,14.8432,14.666,13.4691,12.7186,13.0843,11.0988,12.9742,13.0207,12.5614,11.5599,11.5638,10.1884,11.0113,11.2668,8.75523,9.46722,11.1698,12.1029,12.2512,12.1575,9.99026,11.7911,11.6976,14.4488,11.7716,12.4081,11.0484,13.9853,11.808,11.1292,10.0857,8.14616,7.67774,9.3854,8.77889,10.2203,13.17,13.3573,12.7545,9.22193,9.88657,11.721,12.6901,11.9913,12.4063,9.98925,11.6268,12.5229,13.541,13.2353,15.8449,16.1266,16.9166,16.4191,14.888,
hsp,41.05,38.4,34.36,32.76,30.67,30.05,34.22,34.16,31.54,30,32.82,34.42,33.84,34.35,33.84,32.04,34.06,37,36.36,35.59,30.88,30.85,31.05,37.33,46.15,48.14,54.21,54.07,56.9,55.9,54.71,53.04,56.13,56.64,57.79,57.98,56.21,51.71,57.57,57.25,51.18,54.36,56.83,53.89,50.6,51.47,48.61,45.22,43.91,39.34,39.31,37.1,34.73,32.83,31.64,25.83,25.49,24.94,26.91,27.07,27.94,38.78,39.11,37.83,39.72,41.5,41.71,43.31,42.45,41.03,40.45,43.96,39.21,41.38,39.15,38.15,40.6,39.09,39.42,41.89,39.56,37.24,36.31,33.69,32.29,37.65,37.8,36.92,43.25,43.18,44.01,41.1,37.05,40.88,45.63,44.64,43.73,43.74,38.58,40.95,38.31,39.35,38.6,37.21,33.65,32.3,29.45,29.75,33.55,32.24,31.6,29.99,28.96,26.1,26.8,26.6,26.48,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
hst,17.97,16.97,17.1151,18.2873,17.6813,16.6984,16.3626,16.5898,14.9038,14.0005,15.2573,16.1683,14.8202,15.0742,15.4127,13.818,16.0643,15.5409,15.6572,16.1804,13.972,12.8905,14.0106,10.6987,11.4214,13.9905,16.9445,15.9048,16.702,16.02,16.6921,18.5916,17.661,16.2801,14.8323,15.35,14.477,12.9536,13.6147,13.6053,13.3467,15.5776,14.0648,11.1753,10.4672,11.2901,10.4194,9.89317,10.6787,9.28783,9.81056,7.08489,8.46639,7.15023,6.05809,4.77927,4.56457,5.46068,6.72191,5.30335,7.7696,12.6549,12.3717,12.4722,12.3351,15.1141,16.3308,15.7089,14.3625,14.8167,13.9173,16.861,16.8958,20.1949,18.5218,16.3824,20.7131,20.1713,20.2824,22.0524,22.7089,22.7004,21.8518,20.4339,21.5089,19.7284,19.3169,18.7,18.0339,18.5585,16.9649,17.6256,16.9566,16.5825,16.402,16.2461,15.0993,13.7785,13.7378,13.6796,14.5786,14.9026,14.3099,13.7301,13.4079,13.1422,12.8451,12.9974,13.8067,12.7009,11.7335,11.39,11.0385,9.95227,10.1599,9.81648,9.09762,9.40114,9.80849,10.0162,10.1839,9.2334,8.67429,8.57844,8.6663,7.76373,7.81165,7.20461,7.19662,6.27009,5.83078,5.30362,6.46977,7.18864,6.98096,6.94901,6.14229,7.82763,7.79568,8.39473,9.26535,9.2973,9.34523,9.50497,8.24297,7.588,7.32442,6.70939,5.32758,5.67103,10.3163,9.80127,9.59371,9.82603,9.78838,8.88484,9.43018,9.47438,9.80591,8.3005,7.39827,7.8963,7.82964,8.05618,7.12172,6.70815,7.01275,6.92275,6.00195,6.12361,6.29258,5.64479,6.18553,5.77008,6.0998,6.12244,6.68957,7.49515,8.03212,8.0701,7.20296,7.10426,7.29677,8.50151,7.20168,6.91484,6.34116,6.72532,8.39,9.061,9.31711,9.82932,9.95737,9.732,10.1827,9.061,
hsy,95.48,89.55,88.69,88.3286,84.9447,84.1187,79.3155,74.1275,72.276,69.2985,69.8498,69.6431,71.2167,70.0123,68.2008,66.2027,61.081,58.7246,59.1238,59.7406,59.0536,54.1671,55.3449,56.1431,56.5373,54.2217,55.4642,51.9182,53.2426,53.1856,50.9153,46.724,46.7523,45.0068,43.8351,47.7332,45.0439,44.5941,44.0625,45.9613,43.1876,43.4736,39.6836,37.2248,34.706,33.0189,32.9639,34.0458,35.9833,35.765,34.9075,33.4812,31.8203,31.3938,32.3516,31.7161,31.0439,30.4847,31.603,29.5219,30.8059,35.9416,31.6501,32.1428,28.6179,33.4864,32.976,33.9627,30.6478,29.9637,32.2904,34.952,34.5803,38.3042,38.6195,39.1708,41.2703,43.2597,43.8449,46.1946,45.8241,44.6197,42.0486,41.8474,44.4116,43.559,44.2176,44.4927,43.655,45.8448,46.3674,44.3566,41.8708,43.539,41.7262,44.2909,46.683,44.9423,46.7263,47.5037,49.6922,51.2489,51.9009,52.3655,51.2947,48.6386,51.1728,47.0249,44.7506,43.0185,41.1832,38.1368,39.249,37.4238,37.3035,36.6417,35.3599,33.2594,33.0478,31.6558,29.8674,30.694,30.584,29.8921,28.9906,27.9981,28.8626,27.4273,28.0761,25.592,25.1224,24.7311,24.9515,26.3725,24.5933,24.8923,24.7141,28.2779,28.7319,23.7221,25.2995,26.2615,26.1924,26.1271,27.1522,26.5129,26.1497,25.3468,24.5275,24.8319,24.1469,23.0002,23.1972,23.0684,22.4648,25.9325,23.9159,22.5181,21.5348,22.7058,21.2475,20.0335,16.4848,17.2832,16.6113,19.4659,18.5134,17.2652,17.0805,17.0362,14.8296,17.9953,18.3406,18.5003,18.292,19.549,21.3441,21.0932,19.7985,20.0979,18.787,22.1113,21.1035,21.1937,22.7269,23.5914,26.6899,23.5914,22.6722,22.9193,25.7162,24.9104,25.0777,25.4132,23.7176,23.5482,
hum,90.39,82.76,79.7441,75.2585,77.6608,67.2602,81.29,66.8629,66.4209,68.0629,73.9779,67.8522,66.1276,72.2673,76.9879,73.1866,87.655,83.655,85.8783,88.0037,87.6123,81.2733,78.3725,72.473,75.6429,70.356,81.7477,74.924,74.8948,67.8965,62.1115,56.7341,55.2781,54.259,56.5497,52.968,49.5028,47.2218,44.6981,46.6491,44.2322,44.8146,45.5329,46.3482,47.4936,43.1257,41.5144,37.3503,36.1468,35.7003,33.196,27.5857,28.3137,31.0897,27.5371,25.955,40.6408,31.4197,34.2346,25.8871,33.3222,40.4273,44.4652,41.9318,38.5734,47.1733,46.2317,42.8248,63.4315,72.4682,79.6704,74.458,68.508,69.0516,63.1209,60.1799,65.3534,61.0535,62.5094,61.3252,58.7142,59.3548,51.5897,53.4824,50.8423,62.1503,64.2275,59.6946,56.8894,52.6574,49.2601,40.0973,48.4836,48.8136,50.0367,54.7734,47.115,42.5821,42.9315,47.4159,44.3584,37.195,37.758,35.2052,31.3227,30.8665,32.2448,32.9048,29.0028,26.3335,20.597,19.607,18.9761,17.3842,15.705,15.7244,15.8215,17.9763,20.8203,21.2571,23.2954,21.888,19.8982,18.9567,17.1804,16.5592,17.161,14.7538,12.6184,10.6577,9.14346,9.00757,8.87168,9.9588,9.78408,12.036,12.3272,12.5698,12.0845,13.1037,16.4524,13.7928,15.7244,12.6184,12.6475,12.3757,11.2595,12.0845,10.6771,11.5507,11.7448,9.12405,9.99763,9.12405,9.90056,9.17258,13.0066,12.2301,12.6184,12.5601,12.5601,10.3179,8.19223,7.22159,7.16335,4.85322,6.30918,7.27982,6.85274,6.7945,7.27982,7.33806,7.22159,6.43536,7.27982,8.73579,10.1918,12.4339,13.4725,12.6184,11.4051,18.6266,16.928,18.4422,17.9569,20.5097,16.5009,15.5885,14.5596,27.3042,28.634,24.9941,25.1785,24.1496,24.8776,19.539,
ibm,195.672,189.771,204.14,200.86,207.544,208,198.046,190.022,190.52,187.413,202.837,200.687,195.306,180.063,194.407,191.62,192.681,200.47,193.061,186.182,179.402,177.249,179.264,170.028,166.841,169.676,170.003,157.152,162.789,156.405,154.318,157.018,142.074,138.42,136.341,130.373,124.904,121.133,121.113,121.264,118.155,122.724,120.542,120.073,116.786,122.766,119.416,113.162,112.845,109.035,109.966,95.907,99.811,93.57,93.499,85.6482,84.0984,79.4043,78.1931,68.8158,76.8094,106.938,111.702,116.449,106.796,115.858,110.698,105.338,101.247,93.1363,88.1556,98.6339,94.6121,106.481,103.38,99.7235,102.971,95.3604,95.7633,86.7225,84.7334,87.2844,86.7197,84.4788,82.4425,80.5803,72.594,72.0623,67.0969,68.5006,70.434,72.8265,72.3707,71.7461,70.7257,73.5495,74.1462,73.9268,72.0956,69.8021,71.2202,73.3373,67.0759,65.8621,65.9228,78.6649,80.6855,81.4098,85.7129,83.1484,79.1704,75.6046,73.6611,72.8802,74.3712,77.9643,75.1418,81.0466,79.9839,85.8074,82.8132,80.2254,76.1881,75.9901,78.427,70.307,70.9396,72.0997,76.4824,72.4397,70.6126,66.0492,66.6486,71.8709,69.7734,68.4892,46.7008,63.279,61.4844,60.5386,64.4609,72.8595,75.695,90.6298,82.0179,92.4652,103.725,98.4992,93.3703,76.5637,88.235,88.7969,96.4686,95.4937,100.162,80.0958,89.9596,92.5213,79.4464,86.0515,85.4185,98.5104,105.42,101.357,88.1156,98.1302,89.5415,92.4841,96.4868,93.1161,98.2794,92.3364,89.1796,79.4438,101.721,105.614,100.782,110.021,100.682,91.2292,76.9695,76.6298,71.4118,76.6582,69.7463,65.7668,57.3041,53.0168,54.167,53.1099,46.717,49.8195,48.4011,43.3997,43.4247,40.8917,
